job_title_short;job_via;job_schedule_type;job_work_from_home;job_posted_date;job_no_degree_mention;job_health_insurance;job_country;salary_rate;salary_year_avg;salary_hour_avg;job_skills;job_location;company_name;job_title;search_location
Data Scientist;via Ladders;Full-time;FALSE;31/05/2023 10:03;FALSE;TRUE;United States;year;1500000;0;{python, docker, kubernetes};El Segundo, CA;The Aerospace Corporation;Data Scientist;California, United States
Data Analyst;via Indeed;Full-time;FALSE;24/05/2023 19:22;FALSE;FALSE;United States;year;460000;0;{sql, sql server, excel, word, powerpoint, sharepoint};Atlanta, GA;State of Georgia;Statistical Data Analyst;Georgia
Senior Data Analyst;via Ladders;Full-time;FALSE;24/05/2023 07:01;FALSE;TRUE;United States;year;1150000;0;{sql, tableau, power bi};Frisco, TX;TIAA;Senior Data Analyst;Texas, United States
Data Scientist;via Indeed;Full-time;FALSE;30/05/2023 22:02;FALSE;FALSE;United States;hour;0;625;;Boston, MA;MassAutonomy;Data scientist -Geospatial (drone program);New York, United States
Data Analyst;via Indeed;Contractor;FALSE;16/05/2023 20:00;FALSE;FALSE;United States;hour;0;320;{excel, tableau};Austin, TX;Russell Tobin;Data Analyst Shared Services (Data Analyst I);Texas, United States
Senior Data Engineer;via LinkedIn;Full-time;FALSE;02/05/2023 18:11;FALSE;FALSE;United States;year;1625000;0;{python, javascript, aws, kafka, node};Austin, TX;Riverside Staffing, LLC;Senior Data Engineer;Georgia
Data Engineer;via Upwork;Contractor;TRUE;07/05/2023 23:25;TRUE;FALSE;United States;hour;0;160;{db2, ibm cloud, airflow, linux, kubernetes, jenkins};Anywhere;Upwork;Data Engineer - Contract to Hire;New York, United States
Data Engineer;via Indeed;Part-time;FALSE;31/05/2023 19:55;FALSE;FALSE;United States;year;1382000;0;{sql, r, oracle, snowflake, aws};Hartford, CT;The Hartford;Sr. Data Engineer;Georgia
Data Scientist;via LinkedIn;Contractor;TRUE;24/05/2023 15:04;FALSE;FALSE;United States;hour;0;725;{python, tensorflow, pyspark, pytorch, docker, kubernetes};Anywhere;Insight Global;Remote Hyperspectral Imaging Data Scientist;Illinois, United States
Data Engineer;via Ai-Jobs.net;Full-time;FALSE;11/05/2023 18:21;FALSE;FALSE;Canada;year;808500;0;{python, aws, gcp, azure, linux, macos};Ontario, Canada;Validere;Data Science Engineer;Canada
Senior Data Engineer;via Ladders;Full-time;FALSE;25/05/2023 10:24;FALSE;TRUE;United States;year;900000;0;{nosql, azure, aws, gcp, tensorflow, hadoop};Atlanta, GA;Delta Air Lines;Sr. Data Engineer, Operations Decision Science;Florida, United States
Senior Data Scientist;via Ladders;Full-time;FALSE;09/05/2023 05:03;FALSE;TRUE;United States;year;1150000;0;{sql, python, r};Boston, MA;TIAA;Senior Data Scientist;New York, United States
Data Scientist;via Ladders;Full-time;FALSE;02/05/2023 07:08;FALSE;FALSE;United States;year;900000;0;{go, python, java, r, sql, pyspark, hadoop, spark, git};Toronto, OH;TD Bank;Data Scientist II;Georgia
Data Engineer;via LinkedIn;Full-time;FALSE;09/05/2023 14:42;FALSE;FALSE;United States;year;1160000;0;{sql, sql server, postgresql, azure, power bi};Tampa, FL;Ledgent Technology;Power BI Data Engineer;Georgia
Data Scientist;via Ladders;Full-time;FALSE;26/05/2023 12:04;FALSE;TRUE;United States;year;1750000;0;{sql, python, r, sas, sas, hadoop, spark, tensorflow, pytorch};Austin, TX;eBay;Data Scientist 3;Texas, United States
Data Engineer;via Ai-Jobs.net;Full-time;FALSE;08/05/2023 22:22;FALSE;FALSE;Chile;year;648000;0;{sql, python, aws};Santiago, Chile;The Bridge Social;Ingeniero de Datos/MLOps;Chile
Senior Data Engineer;via Built In;Full-time;TRUE;10/05/2023 07:15;TRUE;TRUE;United States;year;1819000;0;{python, sql, java, scala, snowflake, redshift, aws, airflow, spark, git, github, terraform};Anywhere;Momentive.ai;Senior Data Engineer (Remote);Florida, United States
Business Analyst;via The Big Bend Holiday Hotel;Full-time;FALSE;16/05/2023 00:21;TRUE;FALSE;Australia;hour;0;200;{sql, tableau};Australia;Envato;Growth Analyst;Australia
Data Engineer;via LinkedIn;Full-time;FALSE;30/05/2023 17:08;TRUE;TRUE;United States;year;1200000;0;{python, java, sql, gcp, bigquery, flow};Cincinnati, OH;LTI - Larsen & Toubro Infotech;GCP Lead Data Engineer;Texas, United States
Senior Data Engineer;via Ladders;Full-time;FALSE;12/05/2023 08:30;FALSE;FALSE;Canada;year;900000;0;{selenium, bitbucket, jenkins, git, jira};Toronto, ON, Canada;Citigroup, Inc;Sr. QA Engineer - Rates Data Intelligence;Canada
Senior Data Scientist;via Indeed;Full-time;TRUE;15/05/2023 14:20;FALSE;FALSE;United States;year;1400000;0;{python, r, sql, nosql, azure, hadoop, spark, tensorflow, pytorch, gdpr, power bi, docker, kubernetes, terraform, github, jira, confluence};Anywhere;Corvus Technology Resources;Sr. Data Scientist-Health Analytics resource for Veterans Affairs;Texas, United States
Senior Data Engineer;via Ai-Jobs.net;Full-time;FALSE;16/05/2023 09:29;FALSE;FALSE;France;year;1475000;0;{python, sql, go, elasticsearch, aws, snowflake, bigquery, airflow, spark, unix, jenkins, docker, kubernetes, git};Paris, France;TripAdvisor;Senior Data Engineer;France
Senior Data Engineer;via Motion Recruitment;Full-time;TRUE;01/05/2023 07:07;TRUE;TRUE;United States;year;1500000;0;{python, sql, aws, pyspark};Anywhere;Motion Recruitment;Senior Data Engineer/ PySpark/ AWS;New York, United States
Data Scientist;via LinkedIn;Full-time;TRUE;15/05/2023 23:20;FALSE;TRUE;United States;year;1350000;0;{sql, python, go, aws, gcp, azure};Anywhere;Numerade;Data Scientist;Texas, United States
Senior Data Analyst;via ZipRecruiter;Contractor;FALSE;17/05/2023 08:00;FALSE;FALSE;United States;hour;0;600;;Sacramento, CA;ECI - Sacramento;Senior Business Solution Analyst in Data;California, United States
Data Analyst;via Ai-Jobs.net;Full-time;FALSE;31/05/2023 17:13;TRUE;FALSE;India;year;1111750;0;{python, r, bash, azure, spark, pandas};Pune, Maharashtra, India;NielsenIQ;Methods and Data Analyst;India
Data Engineer;via Indeed;Full-time;FALSE;24/05/2023 20:06;TRUE;FALSE;United States;year;99049484375;0;{python, sql, nosql, mongodb, mongodb};Austin, TX;Swanktek;Data Engineer With Python Development Exp;Texas, United States
Data Analyst;via Indeed;Full-time;FALSE;16/05/2023 21:00;FALSE;FALSE;United States;year;850000;0;{sql, r, python, excel, tableau};Chicago, IL;The LaSalle Network;Data Analyst;Illinois, United States
Data Scientist;via Upwork;Contractor;TRUE;17/05/2023 10:03;FALSE;FALSE;United States;hour;0;225;;Anywhere;Upwork;Data Scientist/Data Analyst/Business analyst needed for product...;Illinois, United States
Data Engineer;via Ai-Jobs.net;Full-time;FALSE;17/05/2023 08:23;FALSE;TRUE;United States;year;1900000;0;{c#, java, python, c++, snowflake, spark, linux, kubernetes};Redmond, WA;SpaceX;Sr. Software Engineer, Data (Starshield);Illinois, United States
Senior Data Scientist;via Ai-Jobs.net;Full-time;FALSE;18/05/2023 02:32;FALSE;FALSE;United Kingdom;year;729000;0;{go};London, UK;Causaly;Senior Product Manager - AI & Data Products;United Kingdom
Data Analyst;via Indeed;Full-time;FALSE;05/05/2023 20:17;FALSE;FALSE;United States;hour;0;480;;Alameda, CA;Axelon Services Corporation;Business Process Data Analyst;California, United States
Data Scientist;via LinkedIn;Full-time;TRUE;24/05/2023 21:03;FALSE;FALSE;United States;year;910000;0;{python, sql, r, tableau};Anywhere;Insight Global;Data Scientist;Illinois, United States
Data Scientist;via LinkedIn;Contractor;TRUE;03/05/2023 16:58;FALSE;FALSE;Sudan;hour;0;875;{python, r, scala, sql, azure, databricks, aws, spark, matplotlib, ggplot2, hadoop, power bi, tableau};Anywhere;Zillion Technologies, Inc.;Data Scientist -(Azure / Azure Databricks / Apache Spark/ Python...;Sudan
Senior Data Engineer;via Indeed;Full-time;TRUE;31/05/2023 22:56;TRUE;TRUE;United States;year;1200000;0;{sql, snowflake, bigquery, redshift, airflow};Anywhere;GrowthLoop;Senior Data Engineer;Georgia
Senior Data Engineer;via Ai-Jobs.net;Full-time;FALSE;15/05/2023 22:32;FALSE;FALSE;Greece;year;450000;0;{scala, python, java, azure, databricks, spark, airflow, jira, confluence};Athens, Greece;Kaizen Gaming;Senior Big Data Engineer;Greece
Data Engineer;via Ai-Jobs.net;Full-time;FALSE;08/05/2023 12:35;FALSE;FALSE;Brazil;year;1475000;0;{scala, clojure, java, dynamodb, aws, bigquery, kafka, kubernetes};São Paulo, State of São Paulo, Brazil;Nubank;Lead Data Engineer (Streaming Infra);Brazil
Senior Data Scientist;via Ladders;Full-time;FALSE;05/05/2023 12:20;FALSE;TRUE;United States;year;1150000;0;{python, sql, java, vba, excel, tableau, splunk, docker};Chantilly, VA;Booz Allen Hamilton;Data Scientist, Senior;Georgia
Data Engineer;via Ladders;Full-time;FALSE;31/05/2023 07:05;FALSE;TRUE;United States;year;1750000;0;{python, html, css, javascript, sql, nosql, gcp, splunk, ansible, chef, git};Little Falls, NJ;The Bank of New York Mellon Corporation;Cyber Security Analytics and Data Engineer;New York, United States
Data Scientist;via Ladders;Full-time;FALSE;10/05/2023 06:37;FALSE;FALSE;United States;year;1500000;0;{r, python, sql, scala, java, c++, matplotlib, tableau};Tampa, FL;Citigroup, Inc;Data Scientist and Technology Delivery manager - SVP /  (Hybrid);Georgia
Business Analyst;via The Big Bend Holiday Hotel;Full-time;FALSE;16/05/2023 00:21;FALSE;FALSE;Australia;hour;0;200;{sql, python, excel};Australia;Aware Super;Analyst;Australia
Data Analyst;via Navy Federal Credit Union - Talentify;Full-time;FALSE;07/05/2023 06:00;FALSE;FALSE;United States;year;1007000;0;{sql, pyspark, word, spreadsheet};Merrifield, VA;Navy Federal Credit Union;Data Analyst I/II - Contact Center Channel Management;New York, United States
Data Scientist;via Ai-Jobs.net;Full-time;FALSE;17/05/2023 19:10;FALSE;TRUE;Sudan;year;1575000;0;{python};Austin, TX;Sustainment;Manufacturing Data Scientist;Sudan
Data Engineer;via LinkedIn;Full-time;FALSE;12/05/2023 08:25;FALSE;TRUE;United States;year;1725000;0;{python, java, bash, shell, nosql, cassandra, mysql, hadoop, unix};United States;CVS Health;Lead Data Engineer;Texas, United States
Data Analyst;via Dice.com;Contractor;FALSE;17/05/2023 15:01;TRUE;FALSE;United States;hour;0;455;{azure, aws};Hammond, IN;CBTS;Data Center Analyst;Illinois, United States
Data Scientist;via Indeed;Full-time;FALSE;06/05/2023 11:05;FALSE;TRUE;United States;year;1601365;0;{python, pytorch};Alpharetta, GA;ADP;Manager, Data Scientists;Florida, United States
Data Engineer;via Wellfound;Full-time;FALSE;12/05/2023 13:06;TRUE;FALSE;Australia;year;1110000;0;{python, scala, aws, spark, pyspark};Melbourne VIC, Australia;Bizessence Pty;Big Data Developers;Australia
Data Analyst;via LinkedIn;Full-time;TRUE;09/05/2023 10:04;FALSE;TRUE;United States;year;1482385;0;{nosql, sql, sas, sas, r, python, vba, db2, oracle, hadoop, spss, excel, tableau, microstrategy};Anywhere;Edward Jones;Lead Data Analyst - Retirement Product Management;Illinois, United States
Data Analyst;via Indeed;Full-time;FALSE;15/05/2023 13:00;TRUE;TRUE;United States;year;1100000;0;{sql, python, c#, powershell, sql server, word, excel, outlook};Oakland, CA;Worldgate LLC;Data Analyst (ID#10252);California, United States
Data Analyst;via Ai-Jobs.net;Full-time;FALSE;27/05/2023 03:17;TRUE;FALSE;Mexico;year;1111750;0;{sql, python, aws};Mexico City, CDMX, Mexico;Verisk;Data Analyst;Mexico
Data Scientist;via The Big Bend Holiday Hotel;Full-time;FALSE;13/05/2023 23:53;TRUE;FALSE;Australia;hour;0;200;{python, sql, sql server, aws};Sydney NSW, Australia;CoreLogic;Data Developer;Australia
Machine Learning Engineer;via EchoJobs;Full-time;FALSE;18/05/2023 06:17;FALSE;TRUE;Sudan;year;2030000;0;{python, java, kotlin, tensorflow, pytorch, spark, airflow, kafka, kubernetes};United States;Airbnb;Senior Machine Learning Engineer;Sudan
Data Scientist;via Indeed;Full-time;FALSE;06/05/2023 16:05;FALSE;FALSE;United States;year;1244000;0;{matplotlib, ggplot2, word, power bi, tableau, spreadsheet, excel, powerpoint};Pensacola, FL;Navy Federal Credit Union;Data Scientist I;Florida, United States
Data Analyst;via Ladders;Full-time;FALSE;08/05/2023 11:02;FALSE;TRUE;United States;year;1150000;0;{sql, python, snowflake, redshift, tableau, github};Chicago, IL;Provi;SR Data Analyst;Illinois, United States
Data Scientist;via ZipRecruiter;Full-time;FALSE;25/05/2023 07:02;FALSE;FALSE;United States;year;984960;0;;Rochester, NY;Internal Revenue Service;Data Scientist;New York, United States
Data Scientist;via LinkedIn;Full-time;TRUE;31/05/2023 13:04;FALSE;TRUE;United States;year;1200000;0;{sql, aws, snowflake, power bi};Anywhere;Ascendion;Data Scientist;Florida, United States
Data Analyst;via LinkedIn;Contractor;FALSE;24/05/2023 10:04;FALSE;FALSE;United States;hour;0;350;{excel, power bi};Bannockburn, IL;LaSalle Network;Contract Data Analyst;Illinois, United States
Data Analyst;via LinkedIn;Full-time;FALSE;30/05/2023 23:00;FALSE;FALSE;United States;year;925000;0;{react, excel};;Jefferies;Travel Risk and T&E Data Analyst;New York, United States
Data Analyst;via ZipRecruiter;Contractor;TRUE;30/05/2023 16:00;FALSE;FALSE;United States;hour;0;600;{sas, sas, r, pandas};Anywhere;Legal Economics LLC;Data Analyst;New York, United States
Data Analyst;via LinkedIn;Contractor;FALSE;05/05/2023 20:17;FALSE;FALSE;United States;hour;0;425;{power bi};Alameda, CA;Intellectt Inc;Business Process Data Analyst;California, United States
Data Scientist;via Indeed;Full-time;FALSE;05/05/2023 08:23;FALSE;TRUE;United States;year;1140000;0;{java, c++, python, r};Sioux Falls, SD;East River Electric Power Cooperative, Inc.;Data Scientist;Illinois, United States
Data Scientist;via Dice.com;Contractor;FALSE;11/05/2023 16:07;FALSE;FALSE;United States;hour;0;650;{sql, t-sql, python, scala, azure, snowflake, databricks};Roswell, GA;ApTask;Data Scientist;Illinois, United States
Data Engineer;via Motion Recruitment;Full-time;FALSE;24/05/2023 07:08;FALSE;TRUE;United States;year;1450000;0;{python, golang, aws};Atlanta, GA;Motion Recruitment;AWS Data Engineer;Florida, United States
Data Engineer;via Dice;Contractor;FALSE;04/05/2023 14:12;TRUE;FALSE;United States;hour;0;625;{python, sql, snowflake, airflow, jenkins};Charlotte, NC;Synkriom;Data Engineer Python certification;Florida, United States
Data Analyst;via Ai-Jobs.net;Full-time;FALSE;09/05/2023 13:48;FALSE;FALSE;Israel;year;1111750;0;{sql, python, go, tableau, looker};Herzliya, Israel;AppsFlyer;Data Analyst;Israel
Data Scientist;via Adzuna;Full-time;FALSE;03/05/2023 15:03;FALSE;TRUE;United States;year;1150000;0;{python, docker};San Francisco, CA;Patterned Learning AI;Junior Data Scientist;California, United States
Senior Data Engineer;via LinkedIn;Full-time;FALSE;01/05/2023 00:46;TRUE;TRUE;Sudan;year;1925000;0;{sql, python, snowflake, aws, redshift, pyspark, pandas, word};Richmond, CA;CyberCoders;Senior Data Engineer - SQL, Snowflake - SQL, Scripting;Sudan
Data Scientist;via Ai-Jobs.net;Full-time;FALSE;09/05/2023 13:28;FALSE;FALSE;Switzerland;year;1575000;0;{nosql, mongodb, mongodb, docker, git, github};Meyrin, Switzerland;Talan;Data scientist;Switzerland
Data Engineer;via Ai-Jobs.net;Full-time;FALSE;10/05/2023 14:50;FALSE;FALSE;Croatia;year;967730;0;{sql, nosql};Zagreb, Croatia;ReversingLabs;Business Intelligence Data Engineer;Croatia
Data Engineer;via Ai-Jobs.net;Full-time;FALSE;03/05/2023 06:57;FALSE;FALSE;Colombia;year;967730;0;{python, nosql, sql, dynamodb, sql server, redshift, oracle, azure, databricks, spark};Bogotá, Bogota, Colombia;Publicis Groupe;EL6 - Senior Associate Data Engineer L2;Colombia
Data Scientist;via LinkedIn;Full-time;FALSE;16/05/2023 09:02;FALSE;FALSE;United States;year;2450000;0;;New York, NY;Wyatt Partners;Chief Data Scientist;New York, United States
Data Scientist;via Indeed;Full-time;FALSE;12/05/2023 19:03;FALSE;FALSE;United States;year;994860;0;;Harrison, NJ;WinWire;Data Scientist;New York, United States
Data Engineer;via Upwork;Contractor;TRUE;08/05/2023 19:12;TRUE;FALSE;United States;hour;0;450;{python, sql, aws, pandas};Anywhere;Upwork;Python developer - Data engineer - Contract to Hire;Illinois, United States
Machine Learning Engineer;via Ai-Jobs.net;Full-time;FALSE;06/05/2023 03:35;FALSE;FALSE;South Korea;year;690000;0;{sql, python, nosql, cassandra, hadoop, spark, kafka};;Tridge;Junior Machine Learning Engineer;South Korea
Data Scientist;via Ladders;Full-time;FALSE;05/05/2023 12:18;FALSE;TRUE;United States;year;1150000;0;{python, sql, r, tableau};Wellesley, MA;Sun Life;Data Scientist;New York, United States
Senior Data Scientist;via Ai-Jobs.net;Full-time;FALSE;17/05/2023 03:21;FALSE;FALSE;United Kingdom;year;1575000;0;{python, sql, gcp, azure, aws, matplotlib, seaborn};London, UK;Kooth;Senior Data Scientist - Personalisation;United Kingdom
Data Engineer;via LinkedIn;Full-time;TRUE;09/05/2023 19:16;TRUE;FALSE;United States;year;1475000;0;{nosql, azure, spark};Anywhere;1872 Consulting;Sr Data Engineer;New York, United States
Data Analyst;via ZipRecruiter;Full-time;FALSE;09/05/2023 13:01;TRUE;TRUE;United States;year;550000;0;{go, excel, power bi, flow};Harrisburg, PA;West Shore Home;Data Analyst;New York, United States
Data Engineer;via Dice.com;Contractor;FALSE;02/05/2023 22:58;TRUE;FALSE;Sudan;hour;0;650;{python, sql, azure, databricks, airflow, sap, github};Georgia;Alpha Silicon;Azure Data Engineer -- GA (Onsite);Sudan
Senior Data Engineer;via LinkedIn;Full-time;TRUE;26/05/2023 21:14;FALSE;FALSE;Canada;year;1750000;0;{python, spark, hadoop};Anywhere;Harnham;Senior Data Engineer;Canada
Data Engineer;via Ai-Jobs.net;Full-time;FALSE;11/05/2023 02:23;FALSE;FALSE;Vietnam;year;967730;0;{java, sql, azure, databricks, kafka, spark, sap, power bi, tableau};Vietnam;Bosch Group;Data Engineer (Azure);Vietnam
Senior Data Engineer;via Ai-Jobs.net;Full-time;FALSE;29/05/2023 23:19;TRUE;FALSE;Denmark;year;1475000;0;;Kolding, Denmark;Vattenfall;Senior Data Engineer for SCADA and the Operational Data platform;Denmark
Data Engineer;via Dice.com;Full-time;TRUE;05/05/2023 23:28;TRUE;FALSE;United States;hour;0;700;{sql, python, excel};Anywhere;Collabera LLC;Data Engineer;Florida, United States
Senior Data Analyst;via Indeed;Full-time;FALSE;09/05/2023 07:02;FALSE;TRUE;United States;year;775000;0;{word, excel, powerpoint, outlook, webex};Sacramento, CA;Global Medical Response;Senior Business Data Analyst;California, United States
Data Scientist;via NBC4i Jobs;Full-time;FALSE;10/05/2023 10:03;FALSE;FALSE;United States;year;1900000;0;{python, java, shell, sql, aws, tensorflow, pytorch, jupyter, kafka, splunk};Arlington, VA;Peraton;Data Scientist. Job in Arlington NBC4i Jobs;New York, United States
